,County,Total Cases,Total Cases per 100k,Total Deaths,Total Deaths per 100k,Fully Vaccinated,Daily Case Avg,Daily Case 14-Day change %,Hospitalized Daily Avg,Hosp. Daily per 100k,Hosp. Daily change %,Deaths Daily Avg.,Deaths Daily per 100k
3192,Teton ›,"3,762","16,033",9,38,61%,15,38,6,–20%,0,—,34%
564,Teton ›,"1,221","10,056",4,33,39%,2,10,1,+27%,0.1,0.60,19%
1638,Teton ›,483,"7,857",5,81,26%,<1,2,3,–30%,0,—,26%
1588,Texas ›,"1,838","7,237",23,91,16%,0,—,31,+4%,0,—,30%
2127,Texas ›,"3,519","17,610",33,165,22%,4,10,10,–7%,0,—,29%
1700,Thayer ›,495,"9,894",4,80,29%,<1,7,—,—,0,—,29%
461,Thomas ›,"4,483","10,085",124,279,—,<1,10,—,—,0,—,—
896,Thomas ›,"1,135","14,594",20,257,28%,1,38,3,–7%,0,—,32%
1728,Thomas ›,53,"7,341",1,139,15%,<1,<1,—,—,0.1,0.40,23%
2844,Throckmorton ›,73,"4,863",5,333,32%,0,—,2,–35%,0,—,21%
3056,Thurston ›,"9,491","3,267",104,36,35%,5,6,—,—,0.1,0.18,46%
1670,Thurston ›,841,"11,642",12,166,41%,<1,19,—,—,0,—,16%
411,Tift ›,"4,920","12,105",126,310,—,4,10,21,+16%,0,—,—
2238,Tillamook ›,649,"2,401",3,11,36%,0,—,4,+126%,0,—,34%
2173,Tillman ›,803,"11,076",17,234,28%,1,2,—,–100%,0,—,26%
1854,Tioga ›,"3,671","7,616",61,127,38%,29,13,7,–27%,0.3,0.12,39%
2298,Tioga ›,"2,950","7,268",106,261,26%,4,11,12,+41%,0,—,27%
1407,Tippah ›,"2,887","13,114",68,309,21%,3,9,8,–42%,0,—,20%
717,Tippecanoe ›,"22,424","11,456",221,113,33%,6,13,13,–18%,0.1,0.33,25%
2561,Tipton ›,"7,388","11,994",104,169,19%,1,8,6,Flat,0,—,26%
736,Tipton ›,"1,634","10,787",47,310,26%,6,9,15,+13%,0,—,41%
1432,Tishomingo ›,"2,269","11,706",67,346,22%,2,7,—,–100%,0,—,21%
2684,Titus ›,"3,718","11,353",83,253,18%,1,43,—,—,0,—,22%
2314,Toa Alta,"4,680","6,583",—,—,26%,6,14,—,—,0,—,26%
2316,Toa Baja,"4,773","6,396",—,—,27%,3,13,—,—,0,—,23%
1344,Todd ›,"2,816","11,417",32,130,27%,18,17,13,–8%,0,—,37%
2479,Todd ›,"1,226","12,047",30,295,27%,<1,3,14,–37%,0,—,30%
1061,Todd ›,"1,144","9,305",26,211,21%,1,11,13,+43%,0,—,20%
313,Tolland ›,"9,486","6,294",186,123,44%,7,4,4,–3%,0.3,0.19,44%
2618,Tom Green ›,"16,832","14,121",269,226,29%,8,14,8,–55%,0,—,21%
1884,Tompkins ›,"4,221","4,131",51,50,53%,<1,2,5,–43%,0,—,42%
2866,Tooele ›,"7,284","10,080",43,60,22%,2,7,—,–100%,0,—,20%
1598,Toole ›,721,"15,224",11,232,30%,19,24,8,+19%,0,—,33%
399,Toombs ›,"3,421","12,751",113,421,—,8,13,15,–4%,0.3,0.43,—
1820,Torrance ›,816,"5,278",13,84,23%,2,3,<1,–91%,0.1,0.20,14%
1999,Towner ›,323,"14,756",11,503,35%,3,27,5,–6%,0,—,24%
457,Towns ›,"1,237","10,277",56,465,—,2,12,5,–45%,0.1,0.73,—
2016,Traill ›,"1,046","13,016",18,224,35%,<1,9,14,+1%,0,—,32%
1975,Transylvania ›,"2,386","6,939",32,93,37%,1,5,6,–37%,0,—,22%
1348,Traverse ›,369,"11,322",5,153,42%,185,15,14,–10%,1.7,0.14,43%
2827,Travis ›,"83,145","6,527","1,011",79,39%,0,—,—,–100%,0,—,20%
1637,Treasure ›,55,"7,902",1,144,32%,<1,3,—,—,0,—,27%
897,Trego ›,407,"14,520",8,285,28%,<1,28,—,—,0,—,21%
3136,Trempealeau ›,"3,649","12,307",45,152,42%,6,11,3,–26%,0.3,0.57,35%
408,Treutlen ›,849,"12,303",27,391,—,5,10,6,–53%,0.3,0.63,—
1074,Trigg ›,"1,301","8,880",14,96,29%,<1,9,8,–29%,0,—,23%
1087,Trimble ›,692,"8,169",7,83,25%,3,7,19,+4%,0,—,33%
2842,Trinity ›,759,"5,181",26,177,24%,0,—,—,–100%,0,—,20%
239,Trinity ›,328,"2,670",3,24,—,<1,1,7,+15%,0,—,—
2459,Tripp ›,755,"13,876",17,312,23%,<1,7,—,—,0,—,27%
443,Troup ›,"7,554","10,803",226,323,—,4,4,12,+7%,0.6,0.58,—
2502,Trousdale ›,"2,505","22,200",22,195,21%,6,24,—,—,0,—,25%
2324,Trujillo Alto,"3,604","5,654",—,—,24%,33,10,—,—,0,—,28%
2107,Trumbull ›,"16,120","8,142",468,236,35%,3,6,8,–15%,0,—,32%
3103,Tucker ›,528,"7,720",10,146,—,8,7,25,–17%,0.4,0.41,—
193,Tulare ›,"50,001","10,725",839,180,27%,8,10,5,–11%,0.4,0.54,22%
2164,Tulsa ›,"74,684","11,462","1,054",162,34%,<1,3,—,–100%,0,—,18%
1445,Tunica ›,"1,057","10,974",26,270,21%,1,5,4,–67%,0,—,27%
212,Tuolumne ›,"4,134","7,588",66,121,36%,76,5,6,–24%,16.6,0.99,45%
2457,Turner ›,"1,173","13,991",56,668,28%,2,8,10,+37%,0.1,0.50,30%
397,Turner ›,"1,030","12,899",39,488,—,22,13,24,–14%,0.6,0.34,—
13,Tuscaloosa ›,"25,810","12,328",454,217,23%,3,7,9,–5%,0,—,29%
2079,Tuscarawas ›,"8,498","9,238",244,265,28%,67,8,20,+11%,0.9,0.10,40%
1247,Tuscola ›,"5,570","10,661",168,322,30%,84,29,23,–13%,0.4,0.15,36%
504,Twiggs ›,728,"8,966",44,542,—,1,5,15,–12%,0,—,—
555,Twin Falls ›,"9,532","10,972",128,147,26%,3,8,10,+847%,0,—,31%
2834,Tyler ›,"1,326","6,118",41,189,18%,0,—,—,–100%,0,—,11%
3093,Tyler ›,718,"8,358",10,116,—,27,15,23,–15%,0.7,0.40,—
1966,Tyrrell ›,320,"7,968",6,149,28%,2,10,9,–34%,0,—,31%
2873,Uintah ›,"2,651","7,419",23,64,20%,1,4,6,–4%,0.1,0.42,26%
3196,Uinta ›,"2,237","11,060",13,64,25%,4,12,—,—,0,—,33%
1853,Ulster ›,"13,733","7,734",251,141,45%,8,13,4,–34%,0,—,39%
2204,Umatilla ›,"8,202","10,522",84,108,28%,10,40,17,+19%,0.3,1.17,28%
2570,Unicoi ›,"2,045","11,435",49,274,33%,2,7,14,–14%,0,—,24%
2063,Union ›,"5,718","9,693",48,81,39%,136,10,9,–14%,1.1,0.09,38%
1399,Union ›,"4,110","14,263",76,264,20%,5,25,5,+20%,0,—,25%
326,Union ›,"1,834","12,036",74,486,16%,67,17,15,–14%,1.1,0.28,35%
1805,Union ›,415,"10,224",9,222,13%,5,8,—,–100%,0.3,0.40,52%
2458,Union ›,"2,220","13,934",43,270,35%,2,8,—,–100%,0.3,1.25,45%
496,Union ›,"2,248","9,171",74,302,—,<1,6,17,—,0.1,1.46,—
2404,Union ›,"3,140","11,495",83,304,22%,39,9,7,Flat,0.9,0.21,31%
145,Union ›,"4,023","10,400",114,295,25%,<1,4,8,–3%,0,—,19%
2594,Union ›,"1,916","9,593",34,170,20%,<1,2,16,+70%,0,—,20%
744,Union ›,738,"10,462",11,156,30%,4,5,7,+26%,0.1,0.18,38%
1058,Union ›,"1,364","9,485",15,104,23%,3,11,6,+34%,0,—,24%
1921,Union ›,"24,408","10,176",219,91,28%,12,13,7,–23%,0.1,0.15,30%
2212,Union ›,"1,448","5,396",23,86,28%,12,15,—,–100%,0,—,28%
854,Union ›,"1,283","10,481",33,270,34%,<1,5,4,–19%,0,—,43%
599,Union ›,"2,260","13,571",44,264,33%,8,24,29,–35%,0.4,1.25,34%
1775,Union ›,"70,950","12,753","1,946",350,35%,12,12,15,–32%,0.4,0.47,50%
2240,Union ›,"6,047","13,461",86,191,34%,12,30,5,–84%,0.1,0.35,23%
1133,Union ›,"2,403","10,869",77,348,26%,9,11,10,–7%,0.1,0.17,21%
2794,Upshur ›,"3,284","7,865",75,180,18%,<1,3,9,+66%,0,—,27%
3102,Upshur ›,"1,875","7,756",33,136,—,8,9,10,–14%,0,—,—
396,Upson ›,"3,486","13,245",126,479,—,3,13,—,–100%,0,—,—
2723,Upton ›,371,"10,145",10,273,27%,<1,8,—,—,0,—,22%
2850,Utah ›,"96,119","15,107",385,61,24%,4,38,6,–47%,0,—,33%
2356,Utuado,"1,050","3,812",—,—,26%,2,7,—,—,0,—,31%
2631,Uvalde ›,"3,577","13,376",72,269,31%,39,10,8,–55%,1.6,0.42,32%
2605,Val Verde ›,"7,860","16,033",221,451,29%,5,21,15,+6%,0,—,32%
80,Valdez-Cordova Census Area ›,642,"6,977",2,22,—,<1,8,4,–46%,0,—,50%
1807,Valencia ›,"7,034","9,172",109,142,27%,8,6,9,+7%,0.5,0.34,42%
1609,Valley ›,897,"12,128",18,243,29%,2,20,—,—,0,—,21%
582,Valley ›,838,"7,356",6,53,42%,<1,3,6,–37%,0,—,24%
1723,Valley ›,329,"7,912",2,48,22%,<1,3,8,–7%,0,—,26%
2510,Van Buren ›,853,"14,527",23,392,33%,5,12,11,–20%,0,—,30%
181,Van Buren ›,"1,310","7,918",23,139,26%,0,—,—,–100%,0,—,33%
1269,Van Buren ›,"6,943","9,175",123,163,33%,8,23,15,–1%,0,—,52%
882,Van Buren ›,558,"7,922",18,256,28%,0,—,—,–100%,0,—,38%
2097,Van Wert ›,"2,439","8,626",63,223,18%,4,5,6,–56%,0.1,0.17,33%
2801,Van Zandt ›,"4,327","7,646",117,207,21%,1,3,2,–10%,0,—,21%
1904,Vance ›,"4,939","11,090",86,193,25%,4,16,14,–24%,0,—,15%
706,Vanderburgh ›,"22,341","12,312",402,222,37%,82,17,17,–14%,1.7,0.35,30%
2319,Vega Alta,"2,221","6,203",—,—,23%,3,11,—,—,0,—,34%
2312,Vega Baja,"3,380","6,735",—,—,32%,5,14,—,—,0,—,27%
2293,Venango ›,"3,900","7,697",93,184,27%,5,12,14,–37%,0,—,33%
202,Ventura ›,"81,001","9,575","1,013",120,39%,46,6,10,–27%,0,—,26%
611,Vermilion ›,"9,628","12,709",149,197,23%,9,20,17,–23%,0.2,0.37,37%
1164,Vermilion ›,"5,427","9,119",119,200,19%,1,9,—,—,0,—,19%
732,Vermillion ›,"1,697","10,950",43,277,28%,16,10,16,+12%,0.1,0.08,40%
1542,Vernon ›,"1,952","9,493",44,214,21%,2,5,—,–100%,0,—,15%
3191,Vernon ›,"1,996","6,476",42,136,37%,0,—,—,–100%,0,—,35%
1173,Vernon ›,"3,099","6,534",102,215,17%,<1,3,3,—,0,—,23%
2747,Victoria ›,"8,852","9,613",210,228,27%,2,6,—,–100%,0,—,34%
2381,Vieques,205,"2,451",—,—,54%,<1,3,—,—,0,—,46%
714,Vigo ›,"12,482","11,661",253,236,32%,4,14,7,–15%,0,—,24%
3161,Vilas ›,"2,406","10,840",41,185,44%,17,4,10,–10%,1.0,0.25,44%
2352,Villalba,872,"4,060",—,—,46%,1,8,—,—,0,—,30%
2123,Vinton ›,841,"6,427",15,115,25%,<1,3,3,–65%,0,—,28%
2957,Virginia Beach ›,"35,854","7,968",397,88,—,2,11,19,–22%,0.1,0.66,—
371,Volusia ›,"43,794","7,915",811,147,33%,1,7,9,+8%,0,—,16%
1378,Wabasha ›,"2,051","9,484",3,14,49%,2,12,12,+300%,0,—,39%
718,Wabash ›,"3,550","11,453",80,258,27%,15,13,12,–15%,0.1,0.13,30%
629,Wabash ›,"1,346","11,684",15,130,30%,3,15,—,–100%,0,—,25%
957,Wabaunsee ›,681,"9,825",14,202,31%,0,—,—,—,0,—,36%
1345,Wadena ›,"1,559","11,395",22,161,32%,8,16,12,–33%,0,—,43%
2189,Wagoner ›,"8,090","9,952",115,141,27%,0,—,—,–100%,0,—,22%
3060,Wahkiakum ›,110,"2,451",0,—,34%,<1,6,—,–100%,0,—,34%
1959,Wake ›,"94,750","8,523",732,66,41%,3,26,—,–100%,0,—,35%
346,Wakulla ›,"3,475","10,300",56,166,25%,21,12,4,–39%,0.7,0.41,26%
1188,Waldo ›,930,"2,342",20,50,43%,6,11,7,–21%,0,—,49%
2661,Walker ›,"8,679","11,894",126,173,19%,28,7,16,+2%,0.7,0.16,38%
26,Walker ›,"7,246","11,407",277,436,26%,4,5,8,–21%,0.3,0.40,16%
436,Walker ›,"7,634","10,943",87,125,—,9,6,11,–22%,0.3,0.18,—
3033,Walla Walla ›,"5,094","8,384",66,109,39%,109,21,—,–100%,0.4,0.08,33%
920,Wallace ›,179,"11,792",4,264,25%,2,5,—,–100%,0.1,0.42,24%
2804,Waller ›,"4,161","7,532",46,83,21%,<1,2,—,–100%,0,—,29%
2235,Wallowa ›,184,"2,553",5,69,39%,1,5,—,–100%,0,—,28%
1987,Walsh ›,"1,908","17,931",26,244,37%,17,18,19,+2%,0,—,33%
1467,Walthall ›,"1,339","9,373",45,315,19%,<1,3,—,—,0,—,21%
343,Walton ›,"7,837","10,580",87,117,25%,25,13,11,–12%,1.0,0.53,44%
432,Walton ›,"10,778","11,394",259,274,—,3,7,7,+85%,0.1,0.30,—
2456,Walworth ›,767,"14,112",15,276,23%,<1,8,—,–100%,0,—,35%
3140,Walworth ›,"12,540","12,073",159,153,32%,14,10,4,–46%,0.1,0.11,36%
819,Wapello ›,"4,300","12,297",122,349,32%,2,11,10,+6%,0,—,38%
2729,Ward ›,"1,193","9,943",24,200,26%,2,7,8,–56%,0.1,0.66,32%
2002,Ward ›,"9,740","14,400",194,287,29%,<1,22,19,–2%,0,—,24%
391,Ware ›,"4,906","13,729",178,498,—,4,14,9,+17%,0,—,—
752,Warren ›,824,"9,970",16,194,29%,2,12,—,–100%,0,—,36%
2049,Warren ›,"24,344","10,377",300,128,41%,14,13,8,–29%,0.1,0.14,28%
843,Warren ›,"5,768","11,207",88,171,36%,3,7,—,–100%,0,—,36%
2304,Warren ›,"2,584","6,593",102,260,27%,2,7,9,–55%,0.1,0.48,40%
1557,Warren ›,"3,155","8,850",31,87,24%,<1,4,7,+8%,0,—,27%
1790,Warren ›,"9,847","9,354",235,223,40%,42,5,12,–29%,2.1,0.26,38%
2970,Warren ›,"2,976","7,410",56,139,—,3,8,5,–50%,0,—,—
1000,Warren ›,"15,996","12,036",171,129,28%,6,27,12,–8%,0,—,26%
659,Warren ›,"1,797","10,668",49,291,30%,<1,11,—,—,0,—,25%
1942,Warren ›,"1,791","9,077",20,101,22%,4,10,5,+5%,0,—,26%
459,Warren ›,535,"10,183",17,324,—,<1,11,12,–19%,0,—,—
1461,Warren ›,"4,393","9,680",121,267,30%,<1,3,—,–100%,0,—,25%
1876,Warren ›,"3,577","5,594",57,89,50%,67,7,8,–49%,0.6,0.06,45%
2532,Warren ›,"5,550","13,446",81,196,22%,17,7,13,–23%,0,—,37%
705,Warrick ›,"7,792","12,369",158,251,41%,7,17,18,+47%,0,—,26%
2851,Wasatch ›,"4,645","13,625",22,65,26%,6,19,—,—,0,—,20%
2213,Wasco ›,"1,377","5,161",28,105,36%,115,14,7,–39%,1.0,0.12,42%
1323,Waseca ›,"2,359","12,675",22,118,35%,10,24,19,–26%,0,—,22%
3194,Washakie ›,917,"11,749",26,333,27%,6,20,—,—,0,—,32%
3181,Washburn ›,"1,557","9,905",22,140,44%,3,5,2,–59%,0,—,33%
833,Washington ›,"2,542","11,573",50,228,38%,<1,8,—,—,0,—,34%
955,Washington ›,533,"9,859",14,259,36%,0,—,—,—,0,—,22%
2857,Washington ›,"21,073","11,868",205,115,24%,66,10,4,Flat,0.6,0.09,24%
3135,Washington ›,"16,761","12,321",168,123,36%,5,12,2,–59%,0,—,28%
1690,Washington ›,"2,193","10,579",25,121,36%,<1,8,—,—,0,—,19%
448,Washington ›,"2,142","10,513",86,422,—,<1,14,21,+8%,0,—,—
2286,Washington ›,"17,378","8,401",296,143,38%,168,14,13,–27%,2.7,0.22,41%
1192,Washington ›,"14,416","9,544",280,185,32%,17,11,5,–56%,0.6,0.38,32%
627,Washington ›,"1,645","11,846",31,223,35%,86,16,9,–18%,0.5,0.09,32%
265,Washington ›,456,"9,291",13,265,—,4,7,4,–52%,0,—,—
2093,Washington ›,"5,208","8,693",109,182,35%,11,5,8,–17%,0.3,0.14,48%
1363,Washington ›,"26,834","10,225",283,108,40%,1,20,14,–37%,0,—,34%
1186,Washington ›,855,"2,725",16,51,46%,10,16,4,–49%,0,—,44%
2388,Washington ›,"9,935","7,911",169,135,47%,8,7,8,–24%,0,—,47%
1502,Washington ›,"2,745","11,100",49,198,17%,16,6,9,–12%,0,—,29%
1939,Washington ›,"1,074","9,275",31,268,27%,40,10,13,–16%,0.6,0.15,35%
552,Washington ›,"1,215","11,919",21,206,24%,24,11,5,–43%,0.3,0.15,23%
2683,Washington ›,"4,075","11,357",93,259,31%,2,49,—,–100%,0,—,21%
2888,Washington ›,"1,846","3,160",15,26,—,10,6,1,–56%,0.1,0.09,—
778,Washington ›,"2,416","8,617",32,114,25%,<1,6,10,+14%,0,—,30%
2931,Washington ›,"4,920","9,155",109,203,—,27,7,8,–19%,0.3,0.07,—
2221,Washington ›,"25,592","4,254",233,39,37%,10,9,6,+2%,0.1,0.13,31%
41,Washington ›,"1,676","10,266",39,239,23%,1,7,11,+211%,0.1,0.72,24%
2574,Washington ›,"14,681","11,348",245,189,36%,2,7,10,+35%,0,—,22%
1157,Washington ›,"4,375","9,471",131,284,22%,2,12,5,–24%,0.1,1.03,23%
1002,Washington ›,"1,440","11,906",37,306,32%,4,25,6,+8%,0,—,29%
341,Washington ›,"2,739","10,753",52,204,17%,6,13,11,–14%,0,—,24%
121,Washington ›,"31,025","12,971",351,147,27%,3,5,11,–24%,0,—,27%
2187,Washington ›,"5,207","10,105",109,212,24%,<1,<1,10,–8%,0.1,0.52,29%
1881,Washington ›,"3,073","5,021",55,90,39%,3,8,4,–34%,0,—,35%
1421,Washington ›,"5,339","12,159",134,305,23%,2,10,3,–44%,0,—,22%
2191,Washita ›,"1,083","9,921",22,202,23%,0,—,9,–4%,0,—,38%
1749,Washoe ›,"45,675","9,687",676,143,37%,4,7,—,–100%,0,—,22%
1298,Washtenaw ›,"26,683","7,259",291,79,45%,7,10,12,–32%,0.4,0.64,45%
1963,Watauga ›,"4,628","8,238",31,55,36%,3,12,17,+1%,0.1,0.63,31%
1331,Watonwan ›,"1,321","12,123",9,83,36%,30,20,13,–6%,0,—,37%
3141,Waukesha ›,"48,724","12,054",584,144,44%,12,10,2,–53%,0.4,0.36,46%
3144,Waupaca ›,"6,025","11,816",164,322,33%,89,9,11,–10%,2.9,0.30,38%
3174,Waushara ›,"2,507","10,257",37,151,29%,2,7,4,–32%,0.1,0.52,57%
2912,Waynesboro ›,"2,371","10,477",38,168,—,3,12,15,+6%,0,—,—
2292,Wayne ›,"4,005","7,798",80,156,37%,5,12,8,+87%,0,—,30%
1941,Wayne ›,"11,198","9,094",245,199,27%,9,10,12,–13%,0,—,28%
653,Wayne ›,"1,775","10,947",54,333,26%,2,16,15,+19%,0,—,35%
1266,Wayne ›,"161,042","9,206","4,843",277,31%,8,23,10,–29%,0.1,0.40,42%
416,Wayne ›,"3,602","12,036",88,294,—,4,9,9,–35%,0,—,—
1870,Wayne ›,"5,622","6,252",67,75,38%,9,9,8,–46%,0,—,43%
1671,Wayne ›,"1,088","11,593",7,75,28%,<1,19,13,+14%,0,—,11%
880,Wayne ›,539,"8,368",23,357,29%,0,—,—,—,0,—,36%
1409,Wayne ›,"2,626","13,011",41,203,18%,5,8,17,–13%,0,—,33%
2877,Wayne ›,128,"4,722",0,—,34%,0,—,—,–100%,0,—,21%
1578,Wayne ›,"1,036","8,048",12,93,21%,<1,2,—,—,0,—,17%
1016,Wayne ›,"2,212","10,879",50,246,23%,7,15,7,+17%,0,—,27%
723,Wayne ›,"7,444","11,299",203,308,32%,4,12,12,+10%,0,—,25%
2114,Wayne ›,"8,887","7,680",211,182,28%,2,5,7,–32%,0,—,25%
2503,Wayne ›,"2,968","17,801",34,204,26%,5,21,—,—,0,—,21%
3101,Wayne ›,"3,098","7,863",41,104,—,10,12,6,+33%,0.1,0.17,—
2552,Weakley ›,"4,156","12,470",65,195,20%,2,9,14,–15%,0.1,0.56,24%
2606,Webb ›,"44,022","15,912",835,302,41%,4,20,9,+125%,0,—,17%
2859,Weber ›,"29,094","11,181",203,78,27%,26,10,5,–49%,0.3,0.11,27%
1678,Webster ›,387,"11,098",7,201,27%,<1,12,—,—,0,—,22%
540,Webster ›,145,"5,562",4,153,—,0,—,15,+4%,0,—,—
3116,Webster ›,490,"6,039",7,86,—,2,7,14,–17%,0,—,—
799,Webster ›,"5,124","14,271",93,259,37%,16,7,5,+22%,0.1,0.06,42%
1046,Webster ›,"1,275","9,852",20,155,26%,2,16,4,–21%,0.1,1.16,21%
1550,Webster ›,"3,596","9,083",54,136,24%,1,4,3,–33%,0,—,22%
1427,Webster ›,"1,145","11,818",32,330,26%,2,8,12,–9%,0,—,23%
1135,Webster ›,"4,126","10,762",113,295,24%,28,11,12,–4%,0.3,0.12,26%
258,Weld ›,"31,673","9,761",336,104,—,9,16,—,–100%,0,—,—
2023,Wells ›,456,"11,894",8,209,31%,<1,4,—,–100%,0,—,35%
746,Wells ›,"2,944","10,404",83,293,27%,2,23,—,–100%,0,—,30%
1132,West Baton Rouge ›,"2,878","10,875",60,227,28%,6,12,7,+8%,0.1,0.29,24%
1131,West Carroll ›,"1,178","10,877",41,379,27%,6,12,6,–9%,0.1,0.30,17%
1172,West Feliciana ›,"1,169","7,509",34,218,49%,2,4,—,—,0,—,22%
1830,Westchester ›,"128,702","13,302","2,265",234,45%,13,21,20,–3%,0,—,37%
2263,Westmoreland ›,"33,507","9,604",752,216,36%,9,19,13,–4%,0,—,25%
2983,Westmoreland ›,"1,281","7,111",26,144,—,1,6,12,–12%,0,—,—
3204,Weston ›,651,"9,398",5,72,23%,1,10,—,–100%,0,—,28%
3085,Wetzel ›,"1,345","8,928",30,199,—,15,20,16,–45%,0.4,0.58,—
1279,Wexford ›,"2,827","8,406",44,131,33%,6,20,22,–16%,0.1,0.46,38%
2731,Wharton ›,"4,127","9,931",116,279,25%,<1,7,6,–21%,0,—,21%
3054,Whatcom ›,"8,915","3,889",95,41,42%,6,6,—,–100%,0,—,37%
1630,Wheatland ›,179,"8,420",8,376,22%,<1,4,8,+276%,0,—,23%
1741,Wheeler ›,39,"4,981",0,—,20%,0,—,—,—,0,—,31%
2237,Wheeler ›,32,"2,402",1,75,42%,2,3,9,–1%,0.1,0.29,45%
2700,Wheeler ›,544,"10,759",10,198,24%,<1,15,—,–100%,0,—,25%
522,Wheeler ›,628,"7,995",24,306,—,<1,4,—,—,0,—,—
1756,White Pine ›,612,"6,388",6,63,34%,<1,3,—,–100%,0,—,36%
603,Whiteside ›,"7,244","13,129",213,386,31%,39,22,33,–35%,1.7,0.96,36%
701,White ›,"3,149","13,065",55,228,32%,10,22,—,–100%,0,—,28%
151,White ›,"8,022","10,186",118,150,24%,1,4,—,—,0,—,25%
613,White ›,"1,696","12,529",36,266,29%,6,20,17,+16%,0.1,0.50,30%
2531,White ›,"3,677","13,447",70,256,25%,4,7,7,–67%,0,—,21%
450,White ›,"3,215","10,439",80,260,—,3,13,8,–10%,0,—,—
385,Whitfield ›,"16,944","16,195",245,234,—,8,57,11,–17%,0,—,—
713,Whitley ›,"3,971","11,692",39,115,29%,139,14,18,+10%,1.3,0.13,28%
994,Whitley ›,"4,975","13,719",57,157,27%,4,32,4,–48%,0,—,32%
3031,Whitman ›,"4,296","8,574",48,96,28%,3,24,—,–100%,0.3,2.08,24%
1607,Wibaux ›,121,"12,487",6,619,18%,<1,25,—,—,0,—,21%
947,Wichita ›,216,"10,193",6,283,34%,<1,2,—,—,0,—,27%
2682,Wichita ›,"15,019","11,358",377,285,27%,1,54,6,–19%,0,—,20%
1199,Wicomico ›,"7,555","7,292",153,148,34%,79,9,17,–18%,2.1,0.24,35%
2612,Wilbarger ›,"1,912","14,974",55,431,34%,7,17,22,–6%,0,—,19%
14,Wilcox ›,"1,271","12,253",30,289,28%,7,7,16,+4%,0.1,0.15,22%
475,Wilcox ›,832,"9,635",47,544,—,2,8,23,–13%,0,—,—
1930,Wilkes ›,"6,666","9,744",113,165,24%,12,12,8,+1%,0,—,35%
435,Wilkes ›,"1,085","11,097",28,286,—,8,6,8,–1%,0,—,—
1479,Wilkinson ›,673,"7,798",31,359,34%,0,—,8,—,0,—,26%
454,Wilkinson ›,929,"10,375",28,313,—,<1,12,7,+85%,0,—,—
1319,Wilkin ›,811,"13,066",12,193,21%,6,27,16,–26%,0,—,31%
2620,Willacy ›,"2,993","14,013",88,412,32%,115,13,9,–41%,2.3,0.26,36%
2392,Williamsburg ›,"4,066","13,389",99,326,32%,5,18,—,–100%,0.1,0.55,24%
3019,Williamsburg ›,766,"5,122",13,87,—,<1,1,—,—,0,—,—
2798,Williamson ›,"46,184","7,820",470,80,36%,<1,3,3,–33%,0,—,27%
647,Williamson ›,"7,428","11,154",141,212,31%,2,27,13,+9%,0.1,2.11,38%
2564,Williamson ›,"28,104","11,788",217,91,37%,2,8,11,–21%,0,—,20%
2017,Williams ›,"4,843","12,884",39,104,16%,<1,7,5,–6%,0,—,29%
2075,Williams ›,"3,414","9,304",75,204,31%,5,9,5,–21%,0,—,32%
655,Will ›,"75,456","10,924","1,063",154,32%,<1,13,36,–35%,0,—,33%
918,Wilson ›,"1,011","11,859",16,188,29%,<1,5,—,—,0,—,31%
2543,Wilson ›,"18,902","13,067",236,163,28%,2,15,10,–15%,0,—,16%
1894,Wilson ›,"9,686","11,841",173,211,28%,9,20,13,–15%,0,—,21%
2770,Wilson ›,"4,515","8,841",68,133,24%,<1,5,—,–100%,0,—,24%
2915,Winchester ›,"2,869","10,218",45,160,—,3,11,10,–26%,0,—,—
2887,Windham ›,"1,350","3,197",14,33,—,4,9,—,–100%,0,—,—
309,Windham ›,"10,775","9,227",193,165,37%,21,8,7,–25%,0.3,0.13,48%
2892,Windsor ›,"1,413","2,566",13,24,—,<1,4,2,–46%,0,—,—
2748,Winkler ›,769,"9,600",21,262,23%,<1,6,9,–47%,0,—,41%
628,Winnebago ›,"33,178","11,741",504,178,32%,6,15,15,+44%,0.1,0.38,25%
3133,Winnebago ›,"21,269","12,372",219,127,37%,5,14,4,–41%,0.3,0.75,35%
803,Winnebago ›,"1,424","13,753",31,299,37%,5,5,—,–100%,0,—,36%
865,Winneshiek ›,"1,969","9,849",34,170,42%,<1,4,—,—,0,—,28%
1125,Winn ›,"1,549","11,141",44,316,23%,8,14,11,–5%,0,—,19%
1384,Winona ›,"4,539","8,991",50,99,41%,2,9,—,–100%,0,—,45%
22,Winston ›,"2,756","11,664",73,309,12%,9,5,3,–37%,0.3,0.17,24%
1414,Winston ›,"2,272","12,654",81,451,25%,5,5,5,–65%,0,—,36%
3109,Wirt ›,425,"7,301",3,52,—,3,18,19,–10%,0,—,—
2714,Wise ›,"7,344","10,494",121,173,22%,<1,9,2,–35%,0,—,25%
2943,Wise ›,"3,191","8,536",97,259,—,11,5,4,–49%,0.1,0.06,—
1103,Wolfe ›,530,"7,405",5,70,32%,<1,3,5,+6%,0.3,3.22,24%
791,Woodbury ›,"15,127","14,671",228,221,36%,5,12,12,+41%,0,—,41%
1090,Woodford ›,"2,143","8,016",20,75,48%,1,7,—,–100%,0,—,29%
616,Woodford ›,"4,790","12,455",89,231,33%,6,19,11,+11%,0,—,31%
148,Woodruff ›,649,"10,269",13,206,33%,2,4,3,—,0,—,20%
